system:index,Annual_rai,Aspect_Mad,DEM_Mada_R,Dist_sett,GFW_defory,JRC_defory,JRC_degrady,MERGE_SRC,Slope_Mada,X,Y,dist_defor,dist_edge_,dist_river,dist_route,dist_track,popdens_ma,pressure_s,treated_An,treated_CF,treated_CZ,treated_TT,treeloss19,unique_id,.geo
00000000000000001136_00000000000000001136_0_00000000000000001136_0_00000000000000001136_0,1680.0,36.8698959351,992.0,5389.07226563,2017,2016,0,CFAM3,7.12501621246,854955.0,7919415.0,2063.90405273,474.0,2320.10766602,8144.65478516,3875.69360352,0.0148794362321,46331.5,0,42293,0,0,17.0,sample_748,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010ca_000000000000000010ca_0_000000000000000010ca_0_000000000000000010ca_0,1592.0,216.469238281,1025.0,4070.39306641,2020,2020,0,CFAM3,6.79586458206,850155.0,7919715.0,2040.88220215,591.0,5903.21923828,6648.70654297,2736.58544922,0.0178588405252,49291.0351563,0,43089,0,0,0.0,sample_802,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010db_000000000000000010db_0_000000000000000010db_0_000000000000000010db_0,1635.0,112.011283875,1017.0,4122.57177734,2017,2017,0,CFAM3,11.9272518158,853005.0,7919715.0,1344.65612793,658.0,3527.77539063,7159.95117188,3923.46777344,0.0146926101297,47402.7578125,0,43108,0,0,17.0,sample_819,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010dd_000000000000000010dd_0_000000000000000010dd_0_000000000000000010dd_0,1635.0,176.877868652,994.0,4240.94335938,2005,0,0,CFAM3,12.9259519577,853305.0,7919715.0,1500.0,430.0,3309.25976563,7241.19482422,3814.1315918,0.0143845546991,47193.8242188,0,43110,0,0,0.0,sample_821,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010ea_000000000000000010ea_0_000000000000000010ea_0_000000000000000010ea_0,1687.0,38.1572265625,983.0,5367.31787109,2018,2018,0,CFAM3,8.43945026398,855255.0,7919715.0,2015.3659668,323.0,1897.60375977,8026.66796875,3606.24462891,0.0148291736841,46228.7304688,0,43123,0,0,18.0,sample_834,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010bc_000000000000000010bc_0_000000000000000010bc_0_000000000000000010bc_0,1687.0,156.80140686,984.0,5155.20117188,2017,0,2017,CFAM3,9.01550960541,855105.0,7919865.0,1803.24707031,216.0,1911.07299805,7821.66210938,3438.89526367,0.0144045269117,46324.6289063,0,43536,0,0,0.0,sample_877,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010bd_000000000000000010bd_0_000000000000000010bd_0_000000000000000010bd_0,1687.0,119.475891113,971.0,5261.04541016,2017,2016,0,CFAM3,6.28194284439,855255.0,7919865.0,1911.07299805,351.0,1803.24707031,7897.52490234,3457.81713867,0.0145988576114,46241.7382813,0,43537,0,0,17.0,sample_878,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001041_00000000000000001041_0_00000000000000001041_0_00000000000000001041_0,1687.0,195.945404053,968.0,4955.81494141,2016,2016,0,CFAM3,3.47174119949,855255.0,7920315.0,1639.32910156,446.0,1514.33154297,7514.74560547,3013.46972656,0.0143453767523,46266.4492188,0,44779,0,0,16.0,sample_998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001021_00000000000000001021_0_00000000000000001021_0_00000000000000001021_0,1688.0,253.951004028,977.0,5835.2890625,2015,2015,0,CFAM3,17.5626907349,856455.0,7920465.0,2061.28588867,234.0,510.881591797,8108.93945313,2683.28149414,0.0154563160613,45777.6679688,0,45201,0,0,15.0,sample_1041,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fdd_00000000000000000fdd_0_00000000000000000fdd_0_00000000000000000fdd_0,1582.0,63.4349479675,1061.0,2683.28149414,2023,2023,0,CFAM3,11.5836362839,846855.0,7920615.0,3859.75390625,342.0,7026.02294922,3708.00488281,569.209960938,0.0271456930786,52181.359375,0,45551,0,0,0.0,sample_1043,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ff7_00000000000000000ff7_0_00000000000000000ff7_0_00000000000000000ff7_0,1684.0,66.8014068604,966.0,4765.09179688,2016,2016,0,CFAM3,1.81752204895,855255.0,7920615.0,1489.4630127,655.0,1370.83911133,7263.84179688,2718.27148438,0.0146695179865,46289.53125,0,45607,0,0,16.0,sample_1069,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ffe_00000000000000000ffe_0_00000000000000000ffe_0_00000000000000000ffe_0,1695.0,315.0,970.0,5757.26513672,2006,2011,2006,CFAM3,2.02486824989,856455.0,7920615.0,1922.34228516,134.0,403.608734131,7995.2109375,2660.54516602,0.016196096316,45785.7539063,0,45615,0,0,6.0,sample_1076,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fb5_00000000000000000fb5_0_00000000000000000fb5_0_00000000000000000fb5_0,1582.0,297.645965576,1002.0,2347.87133789,2022,2023,0,CFAM3,11.1751413345,846555.0,7920765.0,3580.94970703,150.0,6696.45410156,3378.1652832,342.052612305,0.027903072536,52449.3242188,0,45963,0,0,0.0,sample_1078,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f83_00000000000000000f83_0_00000000000000000f83_0_00000000000000000f83_0,1582.0,196.389541626,974.0,2147.6730957,2023,2018,2000,CFAM3,12.48939991,846405.0,7920915.0,3459.50854492,60.0,6512.48779297,3168.09082031,180.0,0.0305873695761,52644.046875,0,46376,0,0,0.0,sample_1117,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fad_00000000000000000fad_0_00000000000000000fad_0_00000000000000000fad_0,1684.0,26.5650501251,955.0,4709.52246094,2009,2009,0,CFAM3,1.06752026081,855405.0,7920915.0,1435.61828613,510.0,1120.89245605,7104.42822266,2460.18286133,0.0145814483985,46263.8398438,0,46436,0,0,9.0,sample_1159,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fb2_00000000000000000fb2_0_00000000000000000fb2_0_00000000000000000fb2_0,1695.0,142.125015259,953.0,5478.10205078,2012,2009,2005,CFAM3,2.71992325783,856305.0,7920915.0,1587.73425293,150.0,318.904388428,7670.91259766,2790.16137695,0.0163527410477,45870.2265625,0,46442,0,0,2.0,sample_1164,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f75_00000000000000000f75_0_00000000000000000f75_0_00000000000000000f75_0,1673.0,0.0,964.0,3898.73046875,2017,2015,2009,CFAM3,2.86240530014,854505.0,7921065.0,618.465820313,540.0,1509.86755371,6482.77734375,2225.06176758,0.0143641373143,46671.8867188,0,46844,0,0,0.0,sample_1196,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f7b_00000000000000000f7b_0_00000000000000000f7b_0_00000000000000000f7b_0,1684.0,140.355819702,963.0,4627.10498047,2011,2009,0,CFAM3,10.724155426,855405.0,7921065.0,1302.49755859,532.0,977.189819336,6984.01025391,2316.03100586,0.0148892542347,46274.0742188,0,46850,0,0,11.0,sample_1202,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f80_00000000000000000f80_0_00000000000000000f80_0_00000000000000000f80_0,1695.0,178.451843262,978.0,5274.71337891,2019,2019,0,CFAM3,8.76725196838,856155.0,7921065.0,1394.59667969,134.0,371.079498291,7459.14892578,2608.62036133,0.0162475258112,45915.5078125,0,46855,0,0,0.0,sample_1207,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f48_00000000000000000f48_0_00000000000000000f48_0_00000000000000000f48_0,1673.0,232.125015259,965.0,3687.56005859,2011,0,2009,CFAM3,2.71992325783,854355.0,7921215.0,429.534637451,430.0,1536.74987793,6277.53125,2091.6262207,0.0146923959255,46771.8085938,0,47257,0,0,0.0,sample_1231,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f49_00000000000000000f49_0_00000000000000000f49_0_00000000000000000f49_0,1673.0,191.309936523,962.0,3804.68139648,2002,2009,0,CFAM3,2.43313884735,854505.0,7921215.0,577.061523438,577.0,1416.05090332,6354.12451172,2075.42773438,0.0145328110084,46677.8554688,0,47258,0,0,2.0,sample_1232,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f50_00000000000000000f50_0_00000000000000000f50_0_00000000000000000f50_0,1684.0,275.90612793,959.0,4677.40332031,2018,0,0,CFAM3,13.6557855606,855555.0,7921215.0,1176.13769531,457.0,794.292114258,6957.54248047,2220.0,0.0150218345225,46195.78125,0,47265,0,0,18.0,sample_1239,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f55_00000000000000000f55_0_00000000000000000f55_0_00000000000000000f55_0,1695.0,353.290161133,964.0,5340.0,2002,0,2005,CFAM3,8.11811637878,856305.0,7921215.0,1314.87646484,124.0,189.736663818,7449.48974609,2563.37670898,0.0164673775434,45881.8984375,0,47270,0,0,0.0,sample_1244,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f25_00000000000000000f25_0_00000000000000000f25_0_00000000000000000f25_0,1673.0,194.036239624,965.0,3714.31005859,2007,2013,2009,CFAM3,5.88512945175,854505.0,7921365.0,570.78894043,571.0,1326.12219238,6226.42773438,1925.85046387,0.0146677577868,46689.5351563,0,47672,0,0,11.0,sample_1274,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f2c_00000000000000000f2c_0_00000000000000000f2c_0_00000000000000000f2c_0,1684.0,261.869903564,954.0,4604.19384766,2008,2011,0,CFAM3,5.05115270615,855555.0,7921365.0,1027.0345459,534.0,647.611022949,6841.11816406,2078.67749023,0.0155412936583,46205.1054688,0,47679,0,0,0.0,sample_1281,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f32_00000000000000000f32_0_00000000000000000f32_0_00000000000000000f32_0,1695.0,156.501434326,960.0,5412.81835938,2005,2009,2005,CFAM3,11.8048343658,856455.0,7921365.0,1265.70141602,150.0,30.0,7445.86474609,2535.13305664,0.0173971801996,45815.1914063,0,47685,0,0,0.0,sample_1287,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ee7_00000000000000000ee7_0_00000000000000000ee7_0_00000000000000000ee7_0,1587.0,359.325958252,1048.0,3752.87890625,2003,0,0,CFAM3,19.5036964417,848355.0,7921515.0,2995.79711914,212.0,7123.40527344,4657.25244141,573.149169922,0.0244040284306,50889.7460938,0,48045,0,0,3.0,sample_1292,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000efa_00000000000000000efa_0_00000000000000000efa_0_00000000000000000efa_0,1673.0,305.537689209,970.0,3504.86816406,2017,0,2023,CFAM3,4.10029363632,854355.0,7921515.0,456.946380615,457.0,1364.58789063,6019.91699219,1795.24377441,0.0145579632372,46789.796875,0,48085,0,0,17.0,sample_1311,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f08_00000000000000000f08_0_00000000000000000f08_0_00000000000000000f08_0,1695.0,64.9831085205,971.0,5353.88623047,2015,2011,0,CFAM3,7.85388565063,856455.0,7921515.0,1140.39465332,182.0,0.0,7340.25878906,2421.65234375,0.0174371264875,45818.5820313,0,48099,0,0,16.0,sample_1325,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000edb_00000000000000000edb_0_00000000000000000edb_0_00000000000000000edb_0,1677.0,225.0,955.0,4333.83203125,2010,2009,0,CFAM3,1.68760490417,855405.0,7921665.0,768.960327148,769.0,445.982055664,6514.62988281,1745.68041992,0.0148819386959,46302.9765625,0,48506,0,0,0.0,sample_1352,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ede_00000000000000000ede_0_00000000000000000ede_0_00000000000000000ede_0,1694.0,45.0,977.0,4742.84716797,2017,2017,0,CFAM3,4.38048696518,855855.0,7921665.0,735.45904541,641.0,342.052612305,6813.43505859,1939.81958008,0.0155962426215,46095.5703125,0,48509,0,0,0.0,sample_1355,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000eb6_00000000000000000eb6_0_00000000000000000eb6_0_00000000000000000eb6_0,1677.0,256.607513428,957.0,3863.94873047,2018,2007,0,CFAM3,5.13969373703,854955.0,7921815.0,429.534637451,430.0,699.714233398,6114.85058594,1484.92419434,0.0151290232316,46487.4296875,0,48917,0,0,7.0,sample_1377,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000eb9_00000000000000000eb9_0_00000000000000000eb9_0_00000000000000000eb9_0,1677.0,236.003540039,962.0,4270.55029297,2005,2013,0,CFAM3,12.1943836212,855405.0,7921815.0,630.713867188,631.0,339.411254883,6400.6953125,1604.64953613,0.0150185348466,46312.0742188,0,48920,0,0,0.0,sample_1380,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ebf_00000000000000000ebf_0_00000000000000000ebf_0_00000000000000000ebf_0,1694.0,344.291351318,997.0,5105.64404297,2017,0,2020,CFAM3,15.48341465,856305.0,7921815.0,810.555358887,467.0,60.0,7024.16552734,2100.21435547,0.0174845997244,45906.96875,0,48926,0,0,17.0,sample_1386,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e9c_00000000000000000e9c_0_00000000000000000e9c_0_00000000000000000e9c_0,1677.0,263.659820557,955.0,4073.15600586,2007,2006,2000,CFAM3,4.31544876099,855255.0,7921965.0,536.656311035,537.0,366.196655273,6189.09521484,1413.82458496,0.0150368539616,46359.7617188,0,49333,0,0,7.0,sample_1417,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ea0_00000000000000000ea0_0_00000000000000000ea0_0_00000000000000000ea0_0,1694.0,53.8418159485,973.0,4631.47900391,2018,2016,0,CFAM3,15.0216398239,855855.0,7921965.0,445.982055664,446.0,60.0,6597.34033203,1692.01062012,0.0165001098067,46107.5234375,0,49337,0,0,18.0,sample_1421,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ea1_00000000000000000ea1_0_00000000000000000ea1_0_00000000000000000ea1_0,1694.0,206.565048218,962.0,4772.640625,2016,2013,0,CFAM3,6.37937021255,856005.0,7921965.0,516.139526367,516.0,108.166542053,6703.90917969,1786.44897461,0.0165538527071,46027.2304688,0,49338,0,0,0.0,sample_1422,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e75_00000000000000000e75_0_00000000000000000e75_0_00000000000000000e75_0,1677.0,177.273696899,961.0,3877.31860352,2010,2009,0,CFAM3,9.93726921082,855105.0,7922115.0,342.052612305,342.0,408.044128418,5977.53271484,1224.13232422,0.0150819281116,46457.0039063,0,49746,0,0,10.0,sample_1453,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e77_00000000000000000e77_0_00000000000000000e77_0_00000000000000000e77_0,1677.0,197.102737427,981.0,4157.35498047,2010,2016,0,CFAM3,12.7725782394,855405.0,7922115.0,379.473327637,379.0,161.554946899,6177.45117188,1328.49536133,0.0155595457181,46325.296875,0,49748,0,0,10.0,sample_1455,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e7c_00000000000000000e7c_0_00000000000000000e7c_0_00000000000000000e7c_0,1694.0,98.1301040649,967.0,4867.86376953,2005,2014,2005,CFAM3,8.38019180298,856155.0,7922115.0,488.364624023,430.0,30.0,6709.94775391,1781.90905762,0.0174759551883,45955.671875,0,49753,0,0,5.0,sample_1460,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e7d_00000000000000000e7d_0_00000000000000000e7d_0_00000000000000000e7d_0,1694.0,173.418060303,965.0,5011.34716797,2005,2009,0,CFAM3,12.303771019,856305.0,7922115.0,607.453674316,511.0,0.0,6821.35595703,1890.95214844,0.0176611486822,45916.953125,0,49754,0,0,5.0,sample_1461,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e1f_00000000000000000e1f_0_00000000000000000e1f_0_00000000000000000e1f_0,1626.0,57.3390884399,993.0,1452.44616699,2020,2020,1999,CFAM3,10.9249105453,852405.0,7922415.0,812.219177246,430.0,3002.39892578,4396.91943359,1500.0,0.0156541354954,47969.8203125,0,50556,0,0,0.0,sample_1511,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e32_00000000000000000e32_0_00000000000000000e32_0_00000000000000000e32_0,1694.0,326.309936523,989.0,4496.89892578,2023,2023,0,CFAM3,18.2891788483,855855.0,7922415.0,67.0820388794,67.0,342.052612305,6286.12744141,1357.64501953,0.016539407894,46126.4804688,0,50579,0,0,0.0,sample_1530,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e34_00000000000000000e34_0_00000000000000000e34_0_00000000000000000e34_0,1694.0,22.6198635101,967.0,4787.703125,2022,2022,0,CFAM3,6.18292999268,856155.0,7922415.0,361.247833252,201.0,247.38633728,6511.17480469,1584.04541016,0.0171405114233,45965.6328125,0,50581,0,0,0.0,sample_1532,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0a_00000000000000000e0a_0_00000000000000000e0a_0_00000000000000000e0a_0,1653.0,170.53767395,979.0,3445.30126953,2007,2006,0,CFAM3,11.4618368149,854805.0,7922565.0,240.0,240.0,600.0,5441.17626953,722.495666504,0.0144631750882,46616.8710938,0,50986,0,0,7.0,sample_1557,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0e_00000000000000000e0e_0_00000000000000000e0e_0_00000000000000000e0e_0,1700.0,306.869903564,956.0,4607.61328125,2015,2013,2008,CFAM3,14.0362434387,856005.0,7922565.0,228.473190308,30.0,436.80657959,6299.71435547,1374.11791992,0.0168047379702,46052.0195313,0,50994,0,0,15.0,sample_1561,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e11_00000000000000000e11_0_00000000000000000e11_0_00000000000000000e11_0,1700.0,85.3141021729,958.0,5048.02929688,2017,2015,0,CFAM3,14.3065776825,856455.0,7922565.0,569.209960938,400.0,390.0,6648.97753906,1757.75427246,0.017757486552,45855.7265625,0,50997,0,0,17.0,sample_1564,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dee_00000000000000000dee_0_00000000000000000dee_0_00000000000000000dee_0,1689.0,29.0546035767,964.0,3550.78857422,2001,2015,2005,CFAM3,4.90379238129,854955.0,7922715.0,417.851654053,379.0,445.982055664,5432.07128906,607.453674316,0.0146856866777,46533.71875,0,51401,0,0,0.0,sample_1588,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df3_00000000000000000df3_0_00000000000000000df3_0_00000000000000000df3_0,1700.0,66.1612625122,961.0,5020.76708984,2016,2016,0,CFAM3,11.0826444626,856455.0,7922715.0,429.534637451,391.0,531.601379395,6558.00292969,1693.87133789,0.0180198904127,45861.4609375,0,51411,0,0,16.0,sample_1593,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd2_00000000000000000dd2_0_00000000000000000dd2_0_00000000000000000dd2_0,1689.0,150.376251221,966.0,3812.95166016,2007,2006,1997,CFAM3,13.7366952896,855255.0,7922865.0,228.473190308,60.0,120.0,5539.93701172,615.548522949,0.0148122860119,46402.7460938,0,51817,0,0,0.0,sample_1620,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd3_00000000000000000dd3_0_00000000000000000dd3_0_00000000000000000dd3_0,1700.0,146.309936523,945.0,4700.91503906,2010,2009,2001,CFAM3,1.72100615501,856155.0,7922865.0,182.482879639,108.0,676.830871582,6228.23388672,1359.30126953,0.0169747881591,45981.6328125,0,51823,0,0,18.0,sample_1621,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d9c_00000000000000000d9c_0_00000000000000000d9c_0_00000000000000000d9c_0,1615.0,245.955780029,1010.0,617.737792969,2019,2019,0,CFAM3,16.5185661316,851205.0,7923015.0,276.586334229,60.0,4145.32275391,3623.5480957,1188.69677734,0.0212095435709,48817.1523438,0,52204,0,0,19.0,sample_1628,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db3_00000000000000000db3_0_00000000000000000db3_0_00000000000000000db3_0,1700.0,45.0,946.0,4681.25,2014,1999,0,CFAM3,0.337614715099,856155.0,7923015.0,42.4264068604,42.0,764.852905273,6138.35498047,1309.73278809,0.0172373820096,45987.8867188,0,52237,0,0,14.0,sample_1651,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db4_00000000000000000db4_0_00000000000000000db4_0_00000000000000000db4_0,1700.0,156.80140686,947.0,4830.27929688,2010,2009,0,CFAM3,1.81752204895,856305.0,7923015.0,94.8683319092,95.0,810.0,6259.94384766,1451.51647949,0.0173785835505,45948.1132813,0,52238,0,0,0.0,sample_1652,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db5_00000000000000000db5_0_00000000000000000db5_0_00000000000000000db5_0,1700.0,222.709396362,949.0,4979.3671875,2011,2009,0,CFAM3,8.38679790497,856455.0,7923015.0,192.093734741,192.0,823.771789551,6382.7421875,1594.23962402,0.0175558999181,45869.9375,0,52239,0,0,11.0,sample_1653,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d94_00000000000000000d94_0_00000000000000000d94_0_00000000000000000d94_0,1689.0,165.69972229,976.0,3770.2253418,2004,2000,0,CFAM3,23.6817722321,855255.0,7923165.0,442.944702148,60.0,108.166542053,5339.74707031,416.77331543,0.0148935345933,46414.9453125,0,52645,0,0,4.0,sample_1676,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d96_00000000000000000d96_0_00000000000000000d96_0_00000000000000000d96_0,1700.0,329.250030518,990.0,5114.89013672,2023,2022,0,CFAM3,20.9576473236,856605.0,7923165.0,276.586334229,277.0,1005.78326416,6424.20410156,1695.46447754,0.0178624168038,45834.234375,0,52654,0,0,0.0,sample_1678,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d97_00000000000000000d97_0_00000000000000000d97_0_00000000000000000d97_0,1700.0,122.471191406,1008.0,5264.46582031,2023,0,2024,CFAM3,6.20105361938,856755.0,7923165.0,424.264068604,424.0,1060.23583984,6550.79394531,1841.76550293,0.018008204177,45758.59375,0,52655,0,0,0.0,sample_1679,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d98_00000000000000000d98_0_00000000000000000d98_0_00000000000000000d98_0,1676.0,227.60256958,998.0,5398.83300781,2023,2023,0,CFAM3,14.549536705,856905.0,7923165.0,573.149169922,573.0,1132.07775879,6678.35302734,1988.61755371,0.018958600238,45684.7695313,0,52656,0,0,0.0,sample_1680,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d6f_00000000000000000d6f_0_00000000000000000d6f_0_00000000000000000d6f_0,1620.0,183.366455078,1032.0,1519.07861328,2021,2021,0,CFAM3,4.0586643219,853005.0,7923315.0,920.271728516,150.0,2325.72558594,3785.35327148,488.364624023,0.0157686118037,47687.3242188,0,53044,0,0,0.0,sample_1690,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d76_00000000000000000d76_0_00000000000000000d76_0_00000000000000000d76_0,1641.0,309.80557251,988.0,2860.08740234,2022,0,2022,CFAM3,7.41653680801,854355.0,7923315.0,90.0,90.0,990.0,4583.81933594,123.69316864,0.0143970632926,46894.4921875,0,53053,0,0,0.0,sample_1697,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d7a_00000000000000000d7a_0_00000000000000000d7a_0_00000000000000000d7a_0,1689.0,274.398712158,971.0,3458.33764648,2020,2000,0,CFAM3,3.1096329689,854955.0,7923315.0,465.725250244,300.0,390.0,5015.1171875,84.8528137207,0.0149596221745,46559.625,0,53057,0,0,0.0,sample_1701,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d7d_00000000000000000d7d_0_00000000000000000d7d_0_00000000000000000d7d_0,1700.0,159.519638062,989.0,5089.48925781,2022,2019,0,CFAM3,20.262512207,856605.0,7923315.0,247.38633728,247.0,1149.8260498,6344.20214844,1667.36315918,0.0178890265524,45839.6171875,0,53068,0,0,0.0,sample_1704,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d64_00000000000000000d64_0_00000000000000000d64_0_00000000000000000d64_0,1700.0,152.878692627,1001.0,5075.32275391,2015,0,1999,CFAM3,21.0006198883,856755.0,7923465.0,390.0,361.0,1337.94616699,6396.47558594,1802.24853516,0.0180358849466,45768.5390625,0,53483,0,0,0.0,sample_1733,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d38_00000000000000000d38_0_00000000000000000d38_0_00000000000000000d38_0,1647.0,129.644180298,986.0,2250.79980469,2023,2023,0,CFAM3,10.724155426,853755.0,7923615.0,715.611633301,361.0,1559.13439941,3960.22729492,180.0,0.0152472993359,47267.3789063,0,53877,0,0,0.0,sample_1748,"{""type"":""MultiPoint"",""coordinates"":[]}"
