system:index,Annual_rai,Aspect_Mad,DEM_Mada_R,Dist_sett,JRC_defory,JRC_degrady,MERGE_SRC,Slope_Mada,X,Y,dist_defor,dist_edge_,dist_river,dist_route,dist_track,popdens_ma,pressure_s,treated_An,treated_CF,treated_CZ,treated_TT,treeloss19,unique_id,.geo
00000000000000001677_00000000000000001677_0_00000000000000001677_0,2022.0,7.12501573563,645.0,863.770812988,0,0,ANK3,21.9549999237,904305.0,7960965.0,1047.85498047,513.0,2356.48046875,14160.5087891,4414.38574219,0.0853559598327,36679.1523438,157300,0,0,0,0.0,sample_7429,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001678_00000000000000001678_0_00000000000000001678_0,2122.0,42.3974380493,627.0,724.982788086,0,0,ANK3,21.2714748383,904455.0,7960965.0,1023.96289063,404.0,2485.65893555,14160.0,4493.69580078,0.0858551710844,36667.890625,157301,0,0,0,0.0,sample_7430,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001679_00000000000000001679_0_00000000000000001679_0,2122.0,93.8140716553,598.0,591.692504883,2017,2006,ANK3,7.14066934586,904605.0,7960965.0,1020.44110107,300.0,2617.05932617,14160.0,4576.54882813,0.081484362483,36645.7773438,157302,0,0,0,1.0,sample_7431,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000167a_0000000000000000167a_0_0000000000000000167a_0,2122.0,86.4236679077,581.0,468.614990234,0,0,ANK3,7.60928869247,904755.0,7960965.0,1035.76062012,228.0,2750.36352539,14160.0322266,4662.75683594,0.0789754241705,36624.21875,157303,0,0,0,0.0,sample_7432,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000167b_0000000000000000167b_0_0000000000000000167b_0,2122.0,95.1944274902,559.0,366.196655273,0,2008,ANK3,5.25895309448,904905.0,7960965.0,1072.05407715,153.0,2885.30761719,14161.1435547,4752.13623047,0.0769206434488,36613.6523438,157304,0,0,0,0.0,sample_7433,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000167c_0000000000000000167c_0_0000000000000000167c_0,2120.0,8.13010120392,550.0,305.941162109,0,2010,ANK3,3.37228679657,905055.0,7960965.0,1101.45361328,120.0,3021.67163086,14163.8447266,4844.51220703,0.0747342854738,36592.9296875,157305,0,0,0,0.0,sample_7434,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000167d_0000000000000000167d_0_0000000000000000167d_0,2120.0,149.036239624,542.0,313.209197998,0,0,ANK3,1.39176344872,905205.0,7960965.0,1036.19494629,108.0,3159.27197266,14168.1328125,4939.71679688,0.072207570076,36572.7617188,157306,0,0,0,0.0,sample_7435,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000167e_0000000000000000167e_0_0000000000000000167e_0,2120.0,260.166442871,573.0,384.187469482,0,0,ANK3,17.5969295502,905355.0,7960965.0,989.545349121,216.0,3297.95385742,14174.0078125,5037.58886719,0.0702680498362,36562.890625,157307,0,0,0,0.0,sample_7436,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000167f_0000000000000000167f_0_0000000000000000167f_0,2120.0,234.188842773,598.0,492.036590576,0,0,ANK3,22.0923633575,905505.0,7960965.0,964.209533691,350.0,3437.58642578,14181.4667969,5137.97607422,0.0607590973377,36543.5664063,157308,0,0,0,0.0,sample_7437,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001680_00000000000000001680_0_00000000000000001680_0,2120.0,202.890548706,649.0,617.737792969,0,0,ANK3,22.149066925,905655.0,7960965.0,960.46862793,390.0,3578.05810547,14190.5078125,5240.73486328,0.0592254512012,36534.1132813,157309,0,0,0,0.0,sample_7438,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001681_00000000000000001681_0_00000000000000001681_0,2120.0,198.434951782,674.0,752.396179199,0,0,ANK3,14.0549535751,905805.0,7960965.0,976.729248047,240.0,3719.27416992,14201.1269531,5345.72705078,0.059332806617,36515.6289063,157310,0,0,0,0.0,sample_7439,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001682_00000000000000001682_0_00000000000000001682_0,2159.0,115.615486145,654.0,891.964111328,0,2002,ANK3,18.6402759552,905955.0,7960965.0,1008.46417236,90.0,3861.15258789,14213.3212891,5452.82519531,0.0560607537627,36497.7109375,157311,0,0,0,1.0,sample_7440,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001683_00000000000000001683_0_00000000000000001683_0,2159.0,100.175514221,524.0,1470.91809082,0,2010,ANK3,18.2728900909,906555.0,7960965.0,810.555358887,30.0,4434.01611328,14277.7626953,5220.34472656,0.0571498833597,36447.359375,157315,0,0,0,10.0,sample_7441,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f4_000000000000000015f4_0_000000000000000015f4_0,2182.0,296.565063477,449.0,3449.34765625,0,0,ANK3,24.9783401489,895455.0,7961115.0,375.898925781,153.0,966.074523926,14614.6503906,169.705627441,0.203642994165,38397.2421875,157655,0,0,0,0.0,sample_7442,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f5_000000000000000015f5_0_000000000000000015f5_0,2105.0,337.693786621,471.0,3418.55224609,0,0,ANK3,19.3557281494,895605.0,7961115.0,466.690490723,301.0,1090.77954102,14586.4492188,276.586334229,0.192533507943,38346.375,157656,0,0,0,0.0,sample_7443,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f6_000000000000000015f6_0_000000000000000015f6_0,2105.0,354.80557251,504.0,3394.11254883,0,0,ANK3,12.9588422775,895755.0,7961115.0,582.494628906,451.0,1214.90734863,14559.7392578,361.247833252,0.177363455296,38296.171875,157657,0,0,0,0.0,sample_7444,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f7_000000000000000015f7_0_000000000000000015f7_0,2105.0,302.471191406,525.0,3376.16650391,0,0,ANK3,18.0539035797,895905.0,7961115.0,711.196166992,601.0,1339.62683105,14534.5283203,466.690490723,0.174624145031,38271.3125,157658,0,0,0,0.0,sample_7445,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f8_000000000000000015f8_0_000000000000000015f8_0,2105.0,290.136291504,558.0,3364.81787109,0,0,ANK3,14.9105043411,896055.0,7961115.0,846.935668945,751.0,1464.78662109,14510.8232422,573.149169922,0.169222474098,38222.0898438,157659,0,0,0,0.0,sample_7446,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f9_000000000000000015f9_0_000000000000000015f9_0,2020.0,288.434936523,603.0,3360.1340332,0,0,ANK3,7.50614261627,896205.0,7961115.0,986.813049316,886.0,1590.0,14488.6337891,678.822509766,0.156717687845,38173.515625,157660,0,0,0,0.0,sample_7447,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015fa_000000000000000015fa_0_000000000000000015fa_0,2020.0,154.983108521,582.0,3362.14208984,0,0,ANK3,7.85388565063,896355.0,7961115.0,1129.29187012,1020.0,1719.18591309,14467.9648438,785.175109863,0.14598017931,38149.46875,157661,0,0,0,0.0,sample_7448,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015fb_000000000000000015fb_0_000000000000000015fb_0,2020.0,235.407714844,639.0,3370.83081055,0,0,ANK3,30.4184951782,896505.0,7961115.0,1273.49914551,1159.0,1847.62011719,14448.8232422,900.0,0.126979619265,38101.8554688,157662,0,0,0,0.0,sample_7449,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015fc_000000000000000015fc_0_000000000000000015fc_0,2020.0,207.181106567,702.0,3386.14819336,0,0,ANK3,19.1168575287,896655.0,7961115.0,1418.90808105,1300.0,1975.90490723,14431.2158203,1023.96289063,0.119454406202,38078.2890625,157663,0,0,0,0.0,sample_7450,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015fd_000000000000000015fd_0_000000000000000015fd_0,2020.0,128.609512329,685.0,3408.00537109,0,0,ANK3,36.5449142456,896805.0,7961115.0,1565.18371582,1442.0,2107.05957031,14415.1484375,1154.12304688,0.115075074136,38031.6289063,157664,0,0,0,0.0,sample_7451,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015fe_000000000000000015fe_0_000000000000000015fe_0,2020.0,218.659805298,651.0,3436.27709961,0,0,ANK3,20.4814434052,896955.0,7961115.0,1712.10400391,1587.0,2240.58032227,14400.625,1288.60388184,0.114047929645,37985.5976563,157665,0,0,0,0.0,sample_7452,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015ff_000000000000000015ff_0_000000000000000015ff_0,1917.0,189.782409668,694.0,3470.80688477,0,0,ANK3,20.1959686279,897105.0,7961115.0,1859.51611328,1651.0,2374.7421875,14387.6513672,1426.18371582,0.113628663123,37962.8164063,157666,0,0,0,0.0,sample_7453,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001600_00000000000000001600_0_00000000000000001600_0,1917.0,233.583618164,714.0,3511.40991211,0,0,ANK3,17.5283699036,897255.0,7961115.0,1766.9465332,1510.0,2510.15942383,14376.2304688,1566.04602051,0.11127089709,37917.7148438,157667,0,0,0,0.0,sample_7454,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001601_00000000000000001601_0_00000000000000001601_0,1917.0,204.044219971,736.0,3557.87866211,0,0,ANK3,16.5185661316,897405.0,7961115.0,1674.09680176,1371.0,2647.14941406,14355.7128906,1707.62988281,0.110524043441,37873.234375,157668,0,0,0,0.0,sample_7455,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001602_00000000000000001602_0_00000000000000001602_0,1917.0,232.224319458,773.0,3609.98608398,0,0,ANK3,22.8660945892,897555.0,7961115.0,1590.0,1234.0,2785.48022461,14319.7763672,1850.54040527,0.108141981065,37851.2265625,157669,0,0,0,0.0,sample_7456,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001603_00000000000000001603_0_00000000000000001603_0,1917.0,237.162200928,846.0,3667.49243164,0,0,ANK3,34.9624290466,897705.0,7961115.0,1516.11340332,1101.0,2924.96142578,14285.3242188,1994.49243164,0.107080437243,37807.6640625,157670,0,0,0,0.0,sample_7457,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001604_00000000000000001604_0_00000000000000001604_0,1917.0,192.724349976,912.0,3730.14746094,0,0,ANK3,21.6657581329,897855.0,7961115.0,1449.96557617,966.0,3065.4362793,14252.3681641,2139.27563477,0.10264609009,37764.7109375,157671,0,0,0,0.0,sample_7458,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001605_00000000000000001605_0_00000000000000001605_0,1917.0,219.173660278,907.0,3797.69677734,0,0,ANK3,16.1845569611,898005.0,7961115.0,1394.59667969,834.0,3206.77416992,14220.9179688,2284.73193359,0.0995780602098,37743.4570313,157672,0,0,0,0.0,sample_7459,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001606_00000000000000001606_0_00000000000000001606_0,1818.0,265.695526123,963.0,3869.88378906,0,0,ANK3,21.2359333038,898155.0,7961115.0,1353.66174316,708.0,3348.86547852,14190.9833984,2430.74072266,0.0980028733611,37701.40625,157673,0,0,0,0.0,sample_7460,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001607_00000000000000001607_0_00000000000000001607_0,1818.0,260.311218262,1033.0,3946.45410156,0,0,ANK3,27.4706363678,898305.0,7961115.0,1328.49536133,594.0,3491.61865234,14162.5742188,2577.20776367,0.100589305162,37680.6054688,157674,0,0,0,0.0,sample_7461,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001608_00000000000000001608_0_00000000000000001608_0,1818.0,67.1094512939,1053.0,4027.15771484,0,0,ANK3,11.5041599274,898455.0,7961115.0,1320.0,499.0,3634.95532227,14135.6992188,2724.05957031,0.115065358579,37639.4492188,157675,0,0,0,0.0,sample_7462,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001609_00000000000000001609_0_00000000000000001609_0,1818.0,30.5792255402,1027.0,4111.75146484,0,0,ANK3,12.0215044022,898605.0,7961115.0,1325.44335938,430.0,3778.80932617,14110.3681641,2871.23657227,0.109106384218,37598.8867188,157676,0,0,0,0.0,sample_7463,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000160a_0000000000000000160a_0_0000000000000000160a_0,1818.0,40.2363586426,1022.0,4129.22509766,0,0,ANK3,4.0586643219,898755.0,7961115.0,1347.33068848,391.0,3799.47363281,14086.5898438,3018.69165039,0.110537700355,37578.8242188,157677,0,0,0,0.0,sample_7464,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000160b_0000000000000000160b_0_0000000000000000160b_0,1818.0,47.4895515442,997.0,4089.25415039,0,0,ANK3,7.72540521622,898905.0,7961115.0,1306.98120117,391.0,3660.12304688,14064.3701172,3166.10180664,0.110049180686,37539.1445313,157678,0,0,0,0.0,sample_7465,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000160c_0000000000000000160c_0_0000000000000000160c_0,1817.0,251.565048218,1008.0,4054.44189453,0,0,ANK3,4.52022743225,899055.0,7961115.0,1234.38244629,430.0,3521.64746094,14043.7177734,3312.6574707,0.111711710691,37500.0507813,157679,0,0,0,0.0,sample_7466,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000160d_0000000000000000160d_0_0000000000000000160d_0,1817.0,75.256439209,1002.0,4024.92236328,0,0,ANK3,9.29819965363,899205.0,7961115.0,1170.0,511.0,3384.15429688,14024.6386719,3459.50854492,0.111530631781,37480.71875,157680,0,0,0,0.0,sample_7467,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000160e_0000000000000000160e_0_0000000000000000160e_0,1817.0,300.76272583,1008.0,4000.8125,0,0,ANK3,22.1616401672,899355.0,7961115.0,1120.89245605,618.0,3247.76855469,14007.140625,3455.08325195,0.110348418355,37442.4960938,157681,0,0,0,0.0,sample_7468,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000160f_0000000000000000160f_0_0000000000000000160f_0,1817.0,48.0940589905,1002.0,3982.21044922,0,0,ANK3,12.3168239594,899505.0,7961115.0,1090.36694336,741.0,3112.63549805,13991.2294922,3405.8918457,0.112019717693,37423.6015625,157682,0,0,0,0.0,sample_7469,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001610_00000000000000001610_0_00000000000000001610_0,1817.0,37.4053573608,1004.0,3969.19384766,0,0,ANK3,10.1118831635,899655.0,7961115.0,1080.0,872.0,2978.92602539,13976.9091797,3362.67749023,0.116443835199,37386.2421875,157683,0,0,0,0.0,sample_7470,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001611_00000000000000001611_0_00000000000000001611_0,1817.0,21.0375099182,1008.0,3961.81787109,0,0,ANK3,6.62068986893,899805.0,7961115.0,1083.74353027,1008.0,2846.84033203,13964.1865234,3325.67285156,0.116198189557,37349.4570313,157684,0,0,0,0.0,sample_7471,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001612_00000000000000001612_0_00000000000000001612_0,1817.0,62.8188896179,991.0,3960.11352539,0,0,ANK3,9.83200359344,899955.0,7961115.0,1106.34533691,1106.0,2716.61547852,13953.0644531,3295.0871582,0.117989584804,37331.28125,157685,0,0,0,0.0,sample_7472,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001613_00000000000000001613_0_00000000000000001613_0,1808.0,291.801422119,1004.0,3964.08886719,0,0,ANK3,12.6466693878,900105.0,7961115.0,1148.25952148,1148.0,2588.5324707,13943.546875,3271.10083008,0.114746131003,37295.3515625,157686,0,0,0,0.0,sample_7473,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001614_00000000000000001614_0_00000000000000001614_0,1808.0,53.4269676208,1006.0,3973.72631836,0,0,ANK3,9.13694572449,900255.0,7961115.0,1207.47668457,1207.0,2462.92504883,13935.6376953,3253.85913086,0.115123689175,37259.9921875,157687,0,0,0,0.0,sample_7474,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001615_00000000000000001615_0_00000000000000001615_0,1808.0,345.068572998,994.0,3988.98486328,0,0,ANK3,7.37130689621,900405.0,7961115.0,1281.60058594,1282.0,2340.19238281,13929.3398438,3243.47045898,0.115737691522,37242.5273438,157688,0,0,0,0.0,sample_7475,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001616_00000000000000001616_0_00000000000000001616_0,1792.0,288.868988037,1032.0,4009.80053711,0,0,ANK3,19.1807689667,900555.0,7961115.0,1368.21044922,1180.0,2220.81054688,13924.6542969,3240.0,0.111937515438,37208.015625,157689,0,0,0,0.0,sample_7476,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001617_00000000000000001617_0_00000000000000001617_0,1792.0,20.2825584412,1038.0,4036.0871582,0,0,ANK3,22.2285251617,900705.0,7961115.0,1465.09387207,1031.0,2105.3503418,13921.5839844,3240.0,0.0715692415833,37174.0703125,157690,0,0,0,0.0,sample_7477,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001618_00000000000000001618_0_00000000000000001618_0,1792.0,35.811164856,1021.0,4012.60522461,0,0,ANK3,22.0923633575,900855.0,7961115.0,1489.4630127,883.0,1994.49243164,13920.1289063,3240.0,0.0714200884104,37157.3085938,157691,0,0,0,0.0,sample_7478,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001619_00000000000000001619_0_00000000000000001619_0,1792.0,7.76516532898,1012.0,3985.03442383,0,0,ANK3,10.482881546,901005.0,7961115.0,1520.85498047,735.0,1889.04736328,13920.0322266,3240.0,0.0771092027426,37124.203125,157692,0,0,0,0.0,sample_7479,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161a_0000000000000000161a_0_0000000000000000161a_0,1792.0,305.727386475,1020.0,3962.83984375,0,0,ANK3,16.3072681427,901155.0,7961115.0,1566.04602051,589.0,1789.9720459,13921.1640625,3240.0,0.0775468200445,37107.8632813,157693,0,0,0,0.0,sample_7480,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161b_0000000000000000161b_0_0000000000000000161b_0,1792.0,329.620880127,1040.0,3812.95166016,0,0,ANK3,15.649096489,901305.0,7961115.0,1623.88427734,446.0,1698.3815918,13923.9111328,3241.24975586,0.0785269215703,37075.5976563,157694,0,0,0,0.0,sample_7481,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161c_0000000000000000161c_0_0000000000000000161c_0,1792.0,316.974945068,1059.0,3663.07250977,0,0,ANK3,18.8792209625,901455.0,7961115.0,1693.07409668,309.0,1615.54943848,13928.2734375,3248.87670898,0.0834947675467,37043.8945313,157695,0,0,0,0.0,sample_7482,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161d_0000000000000000161d_0_0000000000000000161d_0,1817.0,317.161071777,1102.0,3513.20361328,0,0,ANK3,17.355474472,901605.0,7961115.0,1772.28662109,175.0,1542.88696289,13934.2490234,3263.38769531,0.0859955102205,37028.25,157696,0,0,0,0.0,sample_7483,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161e_0000000000000000161e_0_0000000000000000161e_0,1817.0,112.963775635,1112.0,3363.34643555,0,0,ANK3,14.9488182068,901755.0,7961115.0,1860.24194336,90.0,1481.890625,13941.8359375,3284.69165039,0.0940198674798,36997.3828125,157697,0,0,0,0.0,sample_7484,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161f_0000000000000000161f_0_0000000000000000161f_0,1817.0,154.832122803,1074.0,3213.50268555,0,0,ANK3,20.9122848511,901905.0,7961115.0,1955.76074219,60.0,1434.0501709,13951.0322266,3312.6574707,0.0849747806787,36967.0703125,157698,0,0,0,0.0,sample_7485,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001620_00000000000000001620_0_00000000000000001620_0,1817.0,148.348724365,1033.0,3063.67431641,0,0,ANK3,19.6625423431,902055.0,7961115.0,1899.73681641,95.0,1400.71411133,13961.8339844,3347.11816406,0.0800259336829,36952.1210938,157699,0,0,0,0.0,sample_7486,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001621_00000000000000001621_0_00000000000000001621_0,1817.0,164.649856567,1036.0,2913.86352539,0,0,ANK3,23.784154892,902205.0,7961115.0,1822.36108398,150.0,1382.93164063,13974.2373047,3387.87548828,0.0823534652591,36922.640625,157700,0,0,0,0.0,sample_7487,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001622_00000000000000001622_0_00000000000000001622_0,1817.0,142.386047363,1007.0,2764.07299805,0,0,ANK3,17.7893772125,902355.0,7961115.0,1745.42260742,190.0,1381.30371094,13988.2382813,3434.70532227,0.0846904665232,36893.71875,157701,0,0,0,0.0,sample_7488,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001623_00000000000000001623_0_00000000000000001623_0,1901.0,122.471191406,993.0,2614.30688477,0,0,ANK3,3.1096329689,902505.0,7961115.0,1678.39208984,242.0,1395.88684082,14003.8320313,3487.36279297,0.085754044354,36879.4648438,157702,0,0,0,0.0,sample_7489,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001624_00000000000000001624_0_00000000000000001624_0,1901.0,46.3971824646,977.0,2464.56884766,0,0,ANK3,13.5859909058,902655.0,7961115.0,1622.49804688,339.0,1426.18371582,14021.0126953,3545.58886719,0.0921882539988,36851.3710938,157703,0,0,0,0.0,sample_7490,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001625_00000000000000001625_0_00000000000000001625_0,1901.0,55.3758430481,942.0,2314.86499023,0,0,ANK3,23.041343689,902805.0,7961115.0,1578.92370605,450.0,1471.22399902,14039.7753906,3609.11352539,0.0968033075333,36837.53125,157704,0,0,0,0.0,sample_7491,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001626_00000000000000001626_0_00000000000000001626_0,1901.0,79.9920196533,899.0,2165.20214844,0,0,ANK3,12.1767787933,902955.0,7961115.0,1548.70910645,577.0,1529.70581055,14060.1142578,3676.31616211,0.102315142751,36810.2695313,157705,0,0,0,0.0,sample_7492,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001627_00000000000000001627_0_00000000000000001627_0,1901.0,61.4600143433,863.0,2015.5892334,0,0,ANK3,15.1283788681,903105.0,7961115.0,1524.10632324,553.0,1600.15625,14082.0205078,3747.23901367,0.101432397962,36783.5625,157706,0,0,0,0.0,sample_7493,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001628_00000000000000001628_0_00000000000000001628_0,1901.0,40.2363586426,830.0,1866.03857422,0,0,ANK3,15.84516716,903255.0,7961115.0,1467.5489502,446.0,1681.07104492,14105.4882813,3822.73461914,0.100703053176,36770.4179688,157707,0,0,0,0.0,sample_7494,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001629_00000000000000001629_0_00000000000000001629_0,1901.0,116.565048218,802.0,1716.56628418,0,0,ANK3,11.5836362839,903405.0,7961115.0,1357.64501953,339.0,1771.01660156,14130.5097656,3883.46484375,0.101527355611,36744.5429688,157708,0,0,0,0.0,sample_7495,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000162a_0000000000000000162a_0_0000000000000000162a_0,2022.0,132.0390625,771.0,1567.19494629,0,2011,ANK3,18.8922367096,903555.0,7961115.0,1256.06530762,256.0,1868.68933105,14157.0761719,3939.26391602,0.104602001607,36719.2265625,157709,0,0,0,18.0,sample_7496,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000162b_0000000000000000162b_0_0000000000000000162b_0,2022.0,106.389541626,737.0,1417.95629883,2018,2011,ANK3,12.48939991,903705.0,7961115.0,1164.98925781,247.0,1972.9420166,14185.1787109,3999.91259766,0.105082586408,36706.7734375,157710,0,0,0,10.0,sample_7497,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000162c_0000000000000000162c_0_0000000000000000162c_0,2022.0,146.309936523,719.0,1268.8972168,0,0,ANK3,11.8775482178,903855.0,7961115.0,1087.06030273,319.0,2082.78662109,14214.8095703,4065.19360352,0.0999442413449,36682.2890625,157711,0,0,0,0.0,sample_7498,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000162d_0000000000000000162d_0_0000000000000000162d_0,2022.0,78.3106307983,677.0,1120.0892334,2017,2000,ANK3,13.8627357483,904005.0,7961115.0,1023.96289063,424.0,2197.38476563,14245.9570313,4134.88818359,0.100440338254,36670.2539063,157712,0,0,0,2.0,sample_7499,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000162e_0000000000000000162e_0_0000000000000000162e_0,2022.0,96.0090026855,638.0,971.648071289,0,0,ANK3,9.0460319519,904155.0,7961115.0,953.414916992,516.0,2316.03100586,14278.6132813,4208.77636719,0.0922058597207,36646.6054688,157713,0,0,0,18.0,sample_7500,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000162f_0000000000000000162f_0_0000000000000000162f_0,2022.0,124.562522888,617.0,823.771789551,0,2020,ANK3,12.8267040253,904305.0,7961115.0,902.496520996,570.0,2438.13452148,14310.5029297,4286.64208984,0.0837268009782,36623.5117188,157714,0,0,0,0.0,sample_7501,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001630_00000000000000001630_0_00000000000000001630_0,2122.0,100.175514221,593.0,676.830871582,0,2001,ANK3,9.37478256226,904455.0,7961115.0,874.64276123,511.0,2563.20117188,14310.0,4368.27197266,0.0840610712767,36612.1757813,157715,0,0,0,1.0,sample_7502,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001631_00000000000000001631_0_00000000000000001631_0,2122.0,119.054603577,580.0,531.601379395,0,2001,ANK3,4.90379238129,904605.0,7961115.0,870.517089844,421.0,2690.81762695,14310.0,4453.45947266,0.0860490053892,36589.921875,157716,0,0,0,1.0,sample_7503,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001632_00000000000000001632_0_00000000000000001632_0,2122.0,30.4655437469,568.0,390.0,0,0,ANK3,9.33362960815,904755.0,7961115.0,888.425598145,272.0,2820.63818359,14310.03125,4542.00390625,0.0827349424362,36568.2304688,157717,0,0,0,0.0,sample_7504,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001633_00000000000000001633_0_00000000000000001633_0,2122.0,201.80140686,563.0,258.069763184,0,2010,ANK3,2.56950283051,904905.0,7961115.0,930.483764648,124.0,2952.37182617,14311.1318359,4633.71337891,0.0830697268248,36557.59375,157718,0,0,0,0.0,sample_7505,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001634_00000000000000001634_0_00000000000000001634_0,2120.0,259.114471436,538.0,174.92855835,0,0,ANK3,12.4422101974,905205.0,7961115.0,1074.15087891,42.0,3220.63647461,14318.0478516,4825.89892578,0.0720660984516,36516.4609375,157720,0,0,0,0.0,sample_7506,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001635_00000000000000001635_0_00000000000000001635_0,2120.0,246.092346191,601.0,283.019439697,0,0,ANK3,23.8501663208,905355.0,7961115.0,1135.64953613,182.0,3356.78417969,14323.8613281,4926.03271484,0.0712906420231,36506.5273438,157721,0,0,0,0.0,sample_7507,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001636_00000000000000001636_0_00000000000000001636_0,2120.0,226.591140747,616.0,417.851654053,0,0,ANK3,11.981212616,905505.0,7961115.0,1113.6427002,331.0,3494.06640625,14331.2421875,5028.64794922,0.0615448206663,36487.09375,157722,0,0,0,0.0,sample_7508,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001637_00000000000000001637_0_00000000000000001637_0,2120.0,281.633636475,679.0,560.446228027,0,0,ANK3,16.1338825226,905655.0,7961115.0,1083.74353027,418.0,3632.35449219,14340.1884766,5133.59521484,0.0614471286535,36477.5898438,157723,0,0,0,0.0,sample_7509,"{""type"":""MultiPoint"",""coordinates"":[]}"
